,avgcpu,stdavgcpu,labelsavgcpu,avgmem,stdavgmem,labelsavgmem
184,0.6448763608932495,0.08033342659473419,0.6240124747543317,0.5139501094818115,0.0735844150185585,0.6132092022134827
185,0.6585587859153748,0.07820411771535873,0.6040022708970861,0.5937960743904114,0.07348551601171494,0.6262428205784869
186,0.6207877397537231,0.07779672741889954,0.5990499521402545,0.5735922455787659,0.07234901189804077,0.5876038445560767
187,0.6321917176246643,0.07371097058057785,0.6051733993221656,0.6185198426246643,0.07104190438985825,0.5684788791585227
188,0.6146931648254395,0.07000872492790222,0.5544847706018575,0.6185591816902161,0.06785120069980621,0.5077248205373945
189,0.6140592098236084,0.07149244844913483,0.568960617453035,0.5871664881706238,0.06856965273618698,0.1564855941009804
190,0.6186926364898682,0.07171659171581268,0.6185917529668438,0.5670479536056519,0.06731697916984558,0.1912192034409119
191,0.5963172912597656,0.08117160201072693,0.5689539830743803,0.5196837186813354,0.07523883134126663,0.1598773556214294
192,0.6591699123382568,0.12907695770263672,0.6677993418170124,0.29552772641181946,0.12172164022922516,0.0970559297120656
193,0.6607797145843506,0.13061584532260895,0.5708231225830599,0.29385510087013245,0.11135659366846085,0.0986784167577279
194,0.6538563966751099,0.10258419811725616,0.5381923053403498,0.2585013806819916,0.08384757488965988,0.0335597042391384
195,0.6963136792182922,0.1056579127907753,0.5758882555423205,0.21784651279449463,0.08683336526155472,0.0909204574060322
196,0.6575748920440674,0.0998547151684761,0.6652453726808284,0.21544277667999268,0.08052526414394379,0.1674310974290334
197,0.6426905989646912,0.10664962232112885,0.7700513703094521,0.20759700238704681,0.08879489451646805,0.2990537596510232
198,0.6376702189445496,0.09611819684505463,0.7392161046212725,0.22507312893867493,0.08039817214012146,0.4376708256464177
199,0.662237286567688,0.09169839322566986,0.8809442791655383,0.27420979738235474,0.08186820149421692,0.5066731467046068
200,0.7054741382598877,0.08827181905508041,0.8543698241359391,0.33165809512138367,0.08429110050201416,0.4785737913424666
201,0.6787146329879761,0.09053535014390945,0.841232404776754,0.42035168409347534,0.09264297783374786,0.4906760500378024
202,0.7466721534729004,0.08426357805728912,0.8418143148404603,0.47950369119644165,0.09311132878065109,0.5660755544680249
203,0.7428227663040161,0.07734976708889008,0.7719229012900205,0.4428149461746216,0.07940331846475601,0.5521013309032794
204,0.7489768266677856,0.0743471011519432,0.7284102322285381,0.4537014961242676,0.0752941220998764,0.5441388789425563
205,0.7510929107666016,0.0730658620595932,0.6863453775556506,0.5106405019760132,0.0765591710805893,0.52393672830144
206,0.7236438989639282,0.07483234256505966,0.5981033190166439,0.5095509886741638,0.07861481606960297,0.3822616642195182
207,0.7155840396881104,0.08049145340919495,0.471844104556102,0.5158182382583618,0.08588133007287979,0.3320956055806827
208,0.6978562474250793,0.08285021036863327,0.601477334400632,0.5097585916519165,0.08787398785352707,0.5099872922126427
209,0.6738599538803101,0.10566854476928711,0.5889858444482644,0.4220972955226898,0.11204598098993301,0.6567403158113221
210,0.6252473592758179,0.12135032564401627,0.4952343702386418,0.39931705594062805,0.13268791139125824,0.656377787374832
211,0.6616967916488647,0.10713939368724823,0.4082392316353341,0.524543285369873,0.12254627048969269,0.6285199613669707
212,0.6401852369308472,0.10148323327302933,0.5090191724905048,0.6239311695098877,0.12424266338348389,0.676400740032935
213,0.5884153842926025,0.10327830910682678,0.6054809473827404,0.6394116282463074,0.12652279436588287,0.7114607149140877
214,0.5511693358421326,0.11253417283296585,0.5618470715634759,0.6092181205749512,0.14186690747737885,0.5926352323623632
215,0.5618834495544434,0.10261223465204239,0.5781702751574648,0.6503738164901733,0.12729540467262268,0.5955110342894296
216,0.5802950263023376,0.09845925867557526,0.5945830374517723,0.6611570119857788,0.12050995230674744,0.6224014890318723
217,0.575173020362854,0.09748708456754684,0.5725391145008071,0.5648497939109802,0.11133038252592087,0.5654444476621197
218,0.5731644034385681,0.09624191373586655,0.4894423664964938,0.5698816180229187,0.10548090934753418,0.452262001022794
219,0.5634893178939819,0.08543472737073898,0.5010473347900622,0.5944164991378784,0.09147937595844269,0.3747723101427578
220,0.5710357427597046,0.08422153443098068,0.557556057078021,0.5514476895332336,0.08801936358213425,0.3905423034523063
221,0.5521199107170105,0.10363547503948212,0.53297650318292,0.4618839621543884,0.11003866791725159,0.3582594288792982
222,0.577093243598938,0.10765440762042999,0.5070830745279916,0.41904568672180176,0.11327707022428513,0.3246646092218022
223,0.5882741212844849,0.09883163869380951,0.5135787842286891,0.4379405975341797,0.097908616065979,0.3866800808146671
224,0.5822298526763916,0.08767227083444595,0.5652302075139405,0.40810149908065796,0.08329659700393677,0.4300450407397629
225,0.5767455101013184,0.09000656008720398,0.5609451845546344,0.3834785521030426,0.08675527572631836,0.3585745253116386
226,0.5694845914840698,0.08456993848085403,0.6020252664503897,0.4277312457561493,0.0839441791176796,0.3216211024758557
227,0.5850526094436646,0.08129766583442688,0.5973537091780202,0.45597168803215027,0.08369236439466476,0.2516665058370431
228,0.5913993716239929,0.07941003143787384,0.5909228145216093,0.3956715762615204,0.0789167732000351,0.2745521003182585
229,0.6105641722679138,0.08540046960115433,0.5196863710524252,0.35858815908432007,0.08212429285049438,0.2469028434532836
230,0.608629047870636,0.0896681547164917,0.545447337429002,0.3089272081851959,0.08238228410482407,0.2803062328047518
231,0.6134746670722961,0.08411809802055359,0.66186413274774,0.3251090347766876,0.0764666423201561,0.3558889716206552
232,0.584335446357727,0.09134568274021149,0.6427947060148181,0.3071991801261902,0.08370263129472733,0.3868346167694163
233,0.5989652872085571,0.0860728770494461,0.6726209990551683,0.33755362033843994,0.08034210652112961,0.4825027821394707
234,0.6345415115356445,0.09007808566093445,0.6333175828512624,0.38143375515937805,0.08846168965101242,0.4118786850063665
235,0.6236532926559448,0.08639105409383774,0.6370101217850265,0.39572376012802124,0.08507967740297318,0.3137194232953675
236,0.6323301792144775,0.08622844517230988,0.5453680535811875,0.46796178817749023,0.09010464698076248,0.2988360339497786
237,0.6206343173980713,0.08549749851226807,0.5677096656090871,0.41244029998779297,0.08637802302837372,0.2949780534975459
238,0.6323145031929016,0.10086507350206375,0.5422950219111141,0.3447379469871521,0.09922867268323898,0.2428445089012409
239,0.5905836820602417,0.10688216984272003,0.4878486521944122,0.3399142026901245,0.10410457849502563,0.1024800531370884
240,0.615404486656189,0.09269830584526062,0.5240183216222435,0.338612824678421,0.08840432018041611,0.1783435114173333
241,0.6010227203369141,0.09302644431591034,0.663308332151123,0.3039911389350891,0.08657973259687424,0.3372082407839629
242,0.5815181732177734,0.11675096303224564,0.6316036672632547,0.21817904710769653,0.10465134680271149,0.3953119547004706
